hey,hey,4.61,4.74
make,make,699.599999,699.749999
sure,sure,699.75,699.9
to,to,699.9,699.97
up,up,699.98,700.1800000000001
the,the,700.18,700.29
weight,,,
so,,,
you,you,700.66,700.8299999999999
can,can,700.83,701.0600000000001
get,get,702.049999,702.239999
that,that,702.24,702.46
full,full,702.65,703.01
benefit,benefit,703.02,703.62
nice,nice,705.02,705.31
work,work,705.31,705.6099999999999
driving,driving,705.62,705.99
off,off,705.99,706.15
the,the,706.15,706.26
heels,heels,706.26,706.75
pressing,pressing,706.78,707.14
straight,straight,707.14,707.49
up,up,707.49,707.79
keep,keep,708.2,708.4100000000001
it,it,708.41,708.5
up,up,708.5,708.65
guys,guys,708.65,708.9399999999999
almost,almost,708.94,709.24
there,there,709.24,709.54
and,and,710.41,711.16
five,five,711.19,711.73
four,four,712.17,712.68
three,three,713.28,713.9399999999999
two,two,714.509999,715.079999
one,one,715.54,716.0999999999999
zero,zero,716.38,717.12
we're,we're,717.179999,717.369999
up,up,717.38,717.62
on,on,717.67,717.92
our,our,717.92,718.03
feet,feet,718.029999,718.469999
and,and,719.17,719.28
try,try,719.279999,719.4499989999999
to,to,719.449999,719.479999
keep,keep,719.48,719.5600000000001
the,the,719.59,719.69
pace,pace,719.690001,719.970001
up,up,719.969999,720.129999
a,a,720.129999,720.169999
little,little,720.17,720.4799999999999
bit,bit,720.48,720.64
faster,faster,720.64,721.02
for,for,721.02,721.13
the,,,
second,second,721.26,721.66
round,round,721.66,722.0
because,because,722.01,722.11
we,we,722.11,722.21
know,know,722.21,722.39
what,what,722.39,722.42
we're,we're,722.43,722.56
doing,doing,722.56,722.92
we're,we're,723.28,723.37
going,,,
to,,,
stiff,stiff,723.67,724.02
leg,leg,724.02,724.18
deadlift,<unk>,724.18,724.87
or,or,724.9,725.06
RDL,<unk>,725.06,725.54
plus,plus,725.83,726.33
shrug,shrug,726.38,726.99
kick,kick,727.93,728.16
back,back,728.36,728.61
right,,,
below,,,
your,,,
knees,knees,729.17,729.89
pop,pop,730.3,730.5
em,em,730.5,730.58
and,and,730.58,730.6700000000001
shrug,shrug,730.67,731.0899999999999
taking,taking,732.31,732.4399999999999
the,the,732.4399999999999,732.4599999999999
weight,weight,732.63,732.9399999999999
back,back,732.94,733.24
on,on,733.24,733.36
our,our,733.36,733.48
hips,hips,733.48,733.9300000000001
feeling,feeling,733.929999,734.259999
that,that,734.259999,734.469999
stretch,stretch,734.469999,735.019999
and,and,736.15,736.51
up,up,736.529999,736.739999
and,and,736.77,737.14
shrug,shrug,737.389999,737.939999
nice,nice,738.75,739.1
work,work,739.1,739.4200000000001
this,this,739.42,739.5799999999999
one,one,739.58,739.74
really,really,739.75,740.01
hits,hits,740.01,740.2
that,that,740.21,740.39
whole,whole,740.39,740.73
posterior,<unk>,741.53,741.54
chain,chain,741.54,741.98
so,so,742.31,742.63
important,important,742.63,743.29
I,i,744.26,744.33
always,always,744.33,744.51
say,say,744.51,744.87
in,in,745.97,746.12
your,your,746.12,746.24
front,front,746.24,746.6800000000001
are,are,746.929999,747.0999989999999
the,the,747.099999,747.1899990000001
show,show,747.19,747.44
muscles,muscles,747.44,747.85
in,in,747.849999,747.9399990000001
the,the,747.94,748.0400000000001
back,back,748.04,748.36
are,are,748.36,748.41
the,the,748.41,748.52
go,go,748.52,748.76
muscles,muscles,748.76,749.29
basically,basically,749.53,749.9
means,means,749.9,750.14
all,all,750.139999,750.289999
your,your,750.29,750.43
power,power,750.429999,750.869999
and,and,750.87,751.01
real,real,751.009999,751.269999
athleticism,athleticism,751.27,752.09
comes,comes,752.09,752.2900000000001
from,from,752.29,752.49
your,your,752.73,752.95
backside,backside,752.96,753.73
come,come,754.73,754.9200000000001
on,on,754.92,755.04
keep,keep,755.039999,755.249999
it,it,755.25,755.34
up,up,755.34,755.5
you,you,755.52,755.67
got,got,755.67,755.9499999999999
it,it,755.949999,756.0199990000001
nice,nice,757.3,757.55
work,work,757.55,758.0699999999999
not,not,759.17,759.43
many,many,759.43,759.68
left,left,759.68,760.0699999999999
let's,let's,760.36,760.5600000000001
go,go,760.56,760.92
five,five,762.76,763.12
more,more,763.12,763.3100000000001
seconds,seconds,763.31,763.5899999999999
that's,that's,763.59,763.8000000000001
it,it,763.8,763.9599999999999
and,and,765.22,765.6
four,four,765.599999,766.0499990000001
three,three,766.92,767.4399999999999
two,two,768.16,768.7099999999999
one,one,769.36,770.02
and,and,770.07,770.6700000000001
zero,zero,770.86,771.4
finishing,finishing,771.4,771.78
strong,strong,771.78,772.2099999999999
okay,okay,772.219999,772.479999
grab,grab,772.699999,772.9299990000001
your,your,772.93,773.0
seat,seat,773.0,773.31
if,if,773.440001,773.460001
you,you,773.459999,773.509999
got,got,773.51,773.72
one,one,773.719999,773.969999
so,so,774.27,774.47
if,if,774.47,774.5500000000001
you're,you're,774.55,774.62
doing,doing,774.629999,774.859999
your,your,774.86,774.98
shoulder,shoulder,774.98,775.28
press,press,775.28,775.5899999999999
seated,seated,775.6,775.98
feel,feel,775.98,776.01
free,free,776.61,776.77
to,to,776.77,776.86
grab,grab,776.86,777.17
it,it,777.17,777.26
otherwise,otherwise,777.28,777.97
kicking,kicking,778.09,778.4200000000001
them,them,778.42,778.63
up,up,778.63,778.93
getting,getting,779.42,779.9799999999999
right,right,780.35,780.83
into,into,780.86,781.21
it,it,781.21,781.36
bring,bring,781.49,781.71
those,those,781.71,782.07
dumbbells,dumbbells,782.45,782.95
down,down,782.95,783.1600000000001
to,to,783.16,783.29
about,about,783.29,783.75
in,in,783.87,784.08
line,line,784.08,784.36
with,with,784.36,784.51
your,your,784.51,784.62
ears,ears,784.66,784.9499999999999
maybe,maybe,784.95,785.2
just,just,785.2,785.6
a,a,785.599999,785.709999
little,little,785.719999,785.9399990000001
bit,bit,785.94,786.11
lower,lower,786.11,786.5
really,really,786.74,786.94
depends,depends,786.94,787.2800000000001
on,on,787.28,787.4399999999999
your,your,787.44,787.58
flexibility,flexibility,787.58,788.36
and,and,788.36,788.49
what,what,788.49,788.64
feels,feels,788.639999,788.899999
comfortable,comfortable,788.9,789.47
don't,don't,790.059999,790.309999
take,take,790.5,790.72
it,it,790.719999,790.819999
to,to,790.82,790.94
a,a,790.940001,791.000001
place,place,791.0,791.35
it,it,791.35,791.51
feels,feels,792.219999,792.479999
awkward,awkward,792.51,792.99
with,with,793.02,793.17
your,your,793.17,793.25
shoulders,shoulders,793.25,793.88
nice,nice,794.63,794.92
work,work,794.92,795.2099999999999
core,core,795.27,795.5699999999999
stays,stays,795.57,795.88
tight,tight,795.88,796.2
doesn't,doesn't,796.25,796.46
matter,matter,796.46,796.6500000000001
either,either,796.69,796.95
one,one,796.95,797.23
whichever,whichever,797.24,797.54
one,one,797.54,797.66
you're,you're,797.66,797.75
doing,doing,797.75,798.1
still,still,798.56,798.8199999999999
stays,stays,798.82,799.1500000000001
tight,tight,799.15,799.61
nice,nice,800.49,800.77
work,work,800.77,801.16
this,this,801.17,801.1999999999999
is,is,801.24,801.38
about,about,801.38,801.61
that,that,801.61,801.8000000000001
point,point,801.8,802.04
in,in,802.04,802.0699999999999
the,the,802.08,802.1800000000001
workout,workout,802.179999,802.619999
where,where,802.62,802.69
you,you,802.69,802.7900000000001
start,start,802.79,803.03
to,to,803.03,803.17
really,really,803.41,803.7099999999999
feel,feel,803.71,804.0600000000001
it,it,804.059999,804.149999
it,it,804.15,804.23
starts,starts,804.23,804.5500000000001
to,to,804.55,804.68
kick,kick,804.69,805.0
in,in,805.0,805.34
and,and,805.62,805.71
it,it,805.71,805.77
becomes,becomes,805.77,806.12
all,all,806.139999,806.689999
mental,mental,806.78,807.39
right,right,807.389999,807.599999
now,now,807.62,807.92
not,not,808.24,808.6
even,even,808.6,808.8100000000001
physical,physical,808.809999,809.529999
it's,it's,809.91,810.03
all,all,810.029999,810.399999
up,up,810.4,810.56
in,in,810.64,810.87
your,your,810.87,811.01
head,head,811.01,811.55
it's,it's,811.84,811.9300000000001
all,all,811.93,812.02
that,that,812.02,812.15
mental,mental,812.16,812.67
toughness,<unk>,812.67,813.25
and,and,813.25,813.34
grip,grip,813.34,813.7800000000001
that's,that's,813.81,814.0
going,going,814.0,814.11
to,to,814.11,814.17
keep,keep,814.17,814.4599999999999
you,you,814.46,814.7800000000001
moving,moving,815.06,815.5799999999999
and,and,815.58,815.71
fighting,fighting,815.72,816.0600000000001
through,through,816.06,816.3199999999999
rep,rep,816.32,816.5400000000001
by,by,816.55,816.75
Rep,rep,816.75,817.07
let's,let's,817.07,817.2800000000001
go,go,817.28,817.48
come,come,817.51,817.67
on,on,817.86,817.88
and,and,818.66,819.12
five,five,819.13,819.7
four,four,820.25,820.71
three,three,821.28,821.93
two,two,822.259999,822.779999
one,one,823.25,823.75
zero,zero,823.88,824.43
ahh,ahh,824.589999,824.949999
all,all,824.95,825.0500000000001
right,right,825.049999,825.279999
feeling,feeling,825.28,825.67
good,good,825.67,825.86
moving,moving,826.82,827.1400000000001
on,on,827.139999,827.299999
to,to,827.299999,827.4599989999999
a,a,827.459999,827.5399990000001
dumbbell,dumbbell,827.539999,828.009999
curl,curl,828.01,828.3
so,so,828.299999,828.399999
we're,we're,828.4,828.48
hitting,hitting,828.48,828.62
the,the,828.62,828.71
biceps,biceps,828.71,829.3000000000001
next,next,829.3,829.63
let's,let's,829.63,829.79
get,get,829.79,830.02
it,it,830.02,830.17
both,both,830.45,830.7800000000001
curling,curling,830.78,831.16
at,at,831.16,831.3
the,the,831.3,831.41
same,same,831.41,831.8399999999999
time,time,831.84,832.4
curling,curling,832.84,833.19
those,those,833.19,833.4000000000001
pinkies,<unk>,833.42,833.81
in,in,833.82,834.09
there,there,835.0,835.09
we,we,835.09,835.11
go,,,
arms,arms,835.28,835.77
are,are,835.77,835.84
starting,starting,835.84,836.14
to,to,836.139999,836.3199989999999
get,get,837.409999,837.439999
a,a,837.61,837.66
little,little,837.66,837.8
bit,bit,837.8,837.93
of,of,837.929999,837.9499989999999
lactic,lactic,837.96,838.44
acid,acid,838.44,838.84
built,built,838.84,839.09
up,up,839.11,839.3100000000001
in,in,839.309999,839.399999
them,them,839.4,839.6
remember,remember,839.91,840.28
you,you,840.28,840.39
don't,don't,840.389999,840.579999
have,have,840.58,840.7900000000001
to,to,840.79,840.9
listen,listen,840.91,841.27
to,to,841.27,841.41
that,that,841.41,841.7099999999999
that's,that's,841.719999,841.889999
just,just,841.889999,842.089999
a,a,842.09,842.1700000000001
pain,pain,842.17,842.5999999999999
signal,signal,842.599999,843.079999
but,but,843.389999,843.4499989999999
the,the,843.509999,843.589999
muscles,muscles,843.589999,843.949999
got,got,843.95,844.11
plenty,plenty,844.109999,844.479999
left,left,844.48,844.75
you,you,844.76,844.91
got,got,844.91,845.11
this,this,845.109999,845.279999
come,come,845.279999,845.429999
on,on,845.43,845.5
driving,driving,846.869999,847.3099990000001
through,through,847.31,847.64
curl,curl,848.55,848.79
those,those,848.79,848.99
pinkies,<unk>,849.0,849.45
in,in,849.46,849.8100000000001
shoulders,shoulders,849.89,850.37
are,are,850.37,850.42
back,back,850.42,850.8399999999999
nice,nice,852.16,852.4699999999999
work,work,852.47,852.97
one,one,853.6,854.0600000000001
right,right,854.059999,854.3599989999999
into,into,854.36,854.92
the,the,854.92,855.05
next,next,855.05,855.63
using,using,857.66,857.91
good,good,857.91,858.1899999999999
form,form,858.19,858.72
not,not,858.719999,858.889999
swinging,swinging,858.9,859.39
the,the,859.389999,859.489999
weights,weights,859.49,859.95
not,not,859.95,860.1
getting,getting,860.099999,860.249999
a,a,860.25,860.3
bunch,bunch,860.299999,860.489999
of,of,860.49,860.58
momentum,momentum,860.58,861.0200000000001
involved,involved,861.02,861.68
almost,almost,862.949999,863.379999
there,there,863.379999,863.709999
let's,let's,864.1799990000001,864.229999
go,go,864.48,864.61
five,five,864.61,864.86
more,more,864.87,865.07
seconds,seconds,865.07,865.36
that's,that's,865.36,865.5600000000001
it,it,865.56,865.76
and,and,866.83,867.4300000000001
four,four,867.43,867.89
three,three,868.45,868.9100000000001
two,two,869.55,870.03
one,one,870.51,871.04
zero,zero,871.16,871.74
all,all,871.82,871.9200000000001
right,right,871.92,872.2099999999999
all,all,872.52,872.66
right,right,872.66,872.78
we're,we're,872.78,872.9
moving,moving,872.9,873.3
on,on,873.3,873.6899999999999
to,to,873.7,874.0400000000001
either,,,
a,a,874.45,874.5400000000001
dumbbell,dumbbell,874.54,874.9499999999999
squat,squat,874.95,875.4100000000001
or,or,875.42,875.8399999999999
a,a,876.7599999999999,877.1499999999999
dumbbell,dumbbell,877.69,878.4200000000001
goblet,goblet,878.65,879.3299999999999
squat,squat,879.45,880.0
from,from,880.25,880.46
the,the,880.459999,880.5399990000001
chair,chair,880.539999,880.989999
I'll,i'll,881.799999,881.929999
clean,clean,881.93,882.14
that,that,882.139999,882.289999
name,name,882.289999,882.4599989999999
up,up,882.459999,882.619999
later,later,882.62,882.85
okay,okay,884.34,884.6700000000001
so,so,884.67,884.88
we're,we're,885.06,885.2399999999999
going,going,885.5,885.78
into,into,885.78,885.97
our,our,885.97,886.12
squats,squats,886.12,886.6
weights,weights,886.6,886.87
back,back,886.87,887.12
on,,,
our,our,887.22,887.34
hips,hips,887.34,888.37
making,making,889.66,889.93
sure,sure,889.93,890.06
to,to,890.059999,890.159999
break,break,890.16,890.6
at,at,890.62,890.85
the,the,890.849999,890.959999
hips,hips,890.96,891.23
every,every,891.26,891.56
time,time,891.559999,891.8699989999999
because,because,891.87,891.98
if,if,891.98,892.04
you,you,892.05,892.18
don't,don't,892.179999,892.519999
what,what,892.52,892.55
happens,happens,892.58,893.11
is,is,893.11,893.27
you,you,893.27,893.35
bend,bend,893.349999,893.519999
at,at,893.52,893.59
the,the,893.59,893.6600000000001
knees,knees,893.66,893.9399999999999
first,first,893.95,894.2
and,and,894.2,894.4000000000001
you,you,894.4,894.49
end,end,894.49,894.62
up,up,894.62,894.79
here,here,894.79,895.17
and,and,895.17,895.28
then,then,895.28,895.37
you're,you're,895.37,895.47
like,like,895.469999,895.619999
oh,oh,895.62,895.8100000000001
man,man,895.809999,896.0699989999999
my,my,896.07,896.1800000000001
knees,knees,896.179999,896.4499989999999
hurt,hurt,896.45,896.69
hips,hips,897.089999,897.389999
back,back,897.389999,897.809999
then,then,898.279999,898.689999
squat,squat,898.699999,899.129999
that's,that's,899.139999,899.379999
the,the,899.379999,899.489999
key,key,899.49,899.84
keep,keep,900.16,900.3199999999999
those,those,900.32,900.58
feet,feet,900.59,900.86
flat,flat,900.86,901.27
drive,drive,901.289999,901.7099989999999
off,off,901.71,901.88
the,the,901.88,901.99
heels,heels,901.99,902.66
nice,nice,903.27,903.62
work,work,903.62,904.17
you,you,904.31,904.4899999999999
got,got,904.49,904.8
it,it,904.8,905.1099999999999
every,every,905.92,906.63
squat,squat,906.63,907.1
you,you,907.1,907.2900000000001
do,do,907.29,907.5899999999999
you're,,,
going,going,907.68,907.7299999999999
to,to,907.73,907.79
get,get,907.79,907.9399999999999
that,that,907.94,908.1700000000001
much,much,908.17,908.39
better,better,908.4,908.75
at,at,908.75,908.92
it,it,908.92,909.2299999999999
nobody,nobody,909.7,910.25
starts,starts,910.25,910.65
great,great,910.65,910.9599999999999
at,at,910.96,911.09
these,these,911.09,911.36
I,i,911.38,911.48
promise,promise,911.53,912.05
you,you,912.05,912.3299999999999
it's,it's,912.84,913.01
work,work,913.009999,913.479999
putting,putting,913.58,913.86
in,in,913.86,914.01
the,,,
work,work,914.049999,914.3499989999999
right,right,914.349999,914.589999
here,here,914.589999,914.999999
and,and,915.25,915.46
you,you,915.46,915.64
will,will,915.639999,915.939999
see,see,915.94,916.1600000000001
the,the,916.16,916.23
results,results,916.24,916.72
I,i,916.719999,916.7999990000001
promise,promise,916.799999,917.249999
you,you,917.25,917.42
come,come,917.83,918.0500000000001
back,back,918.049999,918.3599989999999
repeat,repeat,918.37,918.8
it,it,918.8,918.87
get,get,918.93,919.17
better,better,919.17,919.66
that's,that's,920.14,920.34
what,what,920.34,920.45
it's,it's,920.45,920.57
all,all,920.57,920.75
about,about,920.75,921.19
thank,thank,921.24,921.48
you,you,921.48,921.58
so,so,921.58,921.7700000000001
much,much,921.77,922.01
for,for,922.03,922.22
your,your,922.54,922.81
hard,hard,922.82,923.09
work,work,923.09,923.2800000000001
today,today,923.28,923.7099999999999
nice,nice,924.96,925.32
work,work,925.32,925.75
good,good,925.78,926.29
we,we,927.309999,927.4699989999999
got,got,927.469999,927.749999
it,it,927.75,927.87
let's,let's,927.87,928.01
go,go,928.01,928.29
five,five,928.349999,929.019999
four,four,929.46,930.1600000000001
three,three,930.559999,931.139999
two,two,931.62,932.15
one,one,932.63,933.2
and,and,933.32,933.72
done,done,933.719999,934.089999
okay,okay,934.949999,935.1399990000001
we're,we're,935.139999,935.239999
going,going,935.24,935.44
back,back,935.440001,935.620001
to,to,935.619999,935.699999
the,the,935.709999,935.859999
upper,upper,935.859999,936.109999
body,body,936.109999,936.469999
remember,remember,936.48,936.7
I,i,936.7,936.76
said,said,936.76,936.96
while,while,936.96,937.1500000000001
one,one,937.15,937.37
body,body,937.37,937.61
parts,parts,937.62,937.91
resting,resting,937.91,938.25
the,the,938.25,938.33
others,others,938.33,938.5400000000001
working,working,938.54,938.92
so,so,939.2,939.33
now,now,939.33,939.57
we're,we're,939.57,939.6600000000001
going,going,939.66,939.8299999999999
to,,,
the,the,939.9,939.97
upper,upper,939.97,940.2
body,body,940.2,940.5600000000001
dumbbell,dumbbell,940.88,941.25
tricep,<unk>,941.25,941.79
kickbacks,kickbacks,941.81,942.5
elbows,elbows,942.88,943.35
are,are,943.35,943.47
up,up,943.47,943.74
only,only,944.01,944.36
bend,bend,944.36,944.54
at,at,944.54,944.64
those,those,944.639999,944.869999
elbows,elbows,944.9,945.4599999999999
extend,extend,946.63,947.35
and,and,948.05,948.3199999999999
squeeze,squeeze,948.32,948.8900000000001
that,that,949.07,949.25
back,back,949.25,949.5
of,,,
the,the,949.54,949.62
arm,arm,949.62,949.91
squeeze,squeeze,949.91,950.36
those,those,950.37,950.53
triceps,triceps,950.54,951.27
nice,nice,951.929999,952.2299989999999
work,work,952.23,952.45
guys,guys,952.459999,952.719999
come,come,952.719999,952.869999
on,,,
keep,keep,952.98,953.19
it,it,953.190001,953.2800010000001
up,up,953.279999,953.439999
one,one,954.6,954.94
into,into,954.94,955.19
the,the,955.19,955.3100000000001
next,next,955.31,955.81
this,this,956.31,956.4899999999999
is,is,956.49,956.67
it,it,956.67,956.88
right,right,956.88,957.09
here,here,957.09,957.3000000000001
we,we,957.3,957.39
don't,don't,957.39,957.55
have,have,957.55,957.7299999999999
much,much,957.73,957.98
left,left,957.98,958.29
we,we,959.27,959.41
got,got,959.41,959.62
what,what,959.78,959.82
about,about,959.82,960.01
up,up,960.01,960.03
one,one,960.3100000000001,960.57
more,more,960.57,960.73
exercise,exercise,960.73,960.92
one,one,962.24,962.51
more,more,962.51,962.71
after,after,962.71,962.9300000000001
this,this,962.929999,963.139999
one,one,963.139999,963.289999
guys,guys,963.29,964.05
that's,that's,964.59,964.88
it,it,964.88,965.27
fighting,fighting,966.02,966.38
through,through,966.38,966.6
it's,it's,966.599999,966.749999
all,all,966.75,966.92
mental,mental,966.92,967.38
remember,remember,968.03,968.31
focus,focus,968.309999,968.7299989999999
on,on,968.73,968.86
your,your,968.86,968.96
goals,goals,968.96,969.3100000000001
focus,focus,969.309999,969.5799989999999
on,on,969.58,969.69
what,what,969.69,969.8800000000001
brought,brought,969.88,970.1899999999999
you,you,970.190001,970.320001
here,here,970.32,970.6500000000001
what,what,970.879999,971.189999
motivates,motivates,971.190001,971.8800010000001
you,you,971.879999,972.149999
and,and,973.129999,973.339999
get,get,973.34,973.58
there,there,973.58,973.95
breathe,breathe,974.55,975.0899999999999
let's,let's,975.1,975.33
go,go,975.33,975.6500000000001
and,and,976.63,976.89
five,five,976.89,977.4
four,four,977.92,978.4499999999999
three,three,978.93,979.52
two,two,979.93,980.39
one,one,980.78,981.15
and,and,981.15,981.36
done,done,981.36,981.65
okay,okay,981.65,981.86
we're,we're,981.86,981.96
going,going,981.96,982.07
to,to,982.07,982.13
finish,finish,982.13,982.45
up,up,982.46,982.58
with,with,982.58,982.7
some,some,982.7,982.86
ABS,abs,982.86,983.14
it,it,983.139999,983.219999
means,means,983.219999,983.4099990000001
we're,we're,983.41,983.53
going,going,983.53,983.74
to,,,
the,the,983.83,983.9000000000001
ground,ground,983.9,984.31
I'm,i'm,984.59,984.72
gonna,gonna,984.719999,984.9099990000001
keep,keep,984.91,985.18
one,one,985.179999,985.509999
Claudia's,<unk>,985.83,986.12
gonna,gonna,986.12,986.27
keep,keep,986.27,986.46
one,one,986.46,986.7
this,this,986.7,986.86
time,time,986.86,987.25
two,two,987.69,987.9100000000001
hands,hands,987.91,988.23
on,on,988.23,988.4
one,one,988.4,988.67
she'll,she'll,988.67,988.8299999999999
go,go,988.83,989.1500000000001
and,and,989.9100000000001,989.95
we're,we're,989.95,990.0000000000001
going,going,990.0000000000001,990.0400000000001
to,to,990.0400000000001,990.0600000000001
go,go,990.23,990.59
right,right,990.64,990.92
into,into,990.92,991.12
those,those,991.12,991.37
reach,reach,991.37,991.62
crunches,crunches,991.62,992.21
reaching,reaching,993.11,993.5600000000001
up,up,993.56,993.7099999999999
to,to,993.71,993.84
the,the,993.84,993.97
ceiling,ceiling,993.97,994.51
squeeze,squeeze,995.4,996.0
in,in,996.0,996.08
those,those,996.08,996.35
ABS,abs,996.35,996.9300000000001
up,up,997.31,997.52
at,at,997.52,997.6
the,the,997.6,997.74
top,top,997.76,998.33
you,you,998.91,999.12
got,got,999.12,999.41
it,it,999.41,999.6999999999999
breathe,breathe,1000.059999,1000.7199989999999
remember,remember,1001.34,1001.69
this,this,1001.69,1001.8800000000001
is,is,1001.88,1002.07
it,it,1002.09,1002.3100000000001
right,right,1002.309999,1002.529999
here,here,1002.53,1002.87
what,what,1003.299999,1003.509999
are,are,1003.509999,1003.559999
you,you,1003.559999,1003.689999
saving,saving,1003.69,1004.09
it,it,1004.09,1004.22
for,for,1004.219999,1004.6699990000001
don't,don't,1004.71,1004.96
save,save,1004.96,1005.33
anything,anything,1005.339999,1005.889999
put,put,1006.32,1006.48
it,it,1006.48,1006.62
all,all,1006.619999,1006.989999
out,out,1006.99,1007.25
there,there,1007.25,1007.47
right,right,1007.469999,1007.709999
now,now,1007.709999,1008.0399990000001
right,right,1008.109999,1008.349999
here,here,1008.35,1008.53
right,right,1008.53,1008.73
now,now,1008.73,1008.89
let's,let's,1008.89,1009.0699999999999
go,go,1009.07,1009.3000000000001
nice,nice,1011.27,1011.59
work,work,1011.59,1012.11
nice,nice,1012.17,1012.4799999999999
work,work,1012.48,1012.77
not,not,1014.48,1014.71
much,much,1014.71,1014.97
left,left,1014.97,1015.35
more,more,1016.179999,1016.379999
than,than,1016.38,1016.46
halfway,halfway,1016.47,1016.9300000000001
done,done,1016.929999,1017.189999
with,with,1017.19,1017.3100000000001
this,this,1017.309999,1017.529999
one,one,1017.53,1017.73
already,already,1017.73,1018.26
here,here,1019.09,1019.25
we,we,1019.25,1019.37
go,go,1019.37,1019.77
rep,rep,1020.639999,1020.919999
by,by,1020.92,1021.12
Rep,rep,1021.12,1021.45
getting,getting,1021.49,1021.73
closer,closer,1021.73,1022.11
to,to,1022.11,1022.21
the,the,1022.21,1022.38
end,end,1022.38,1022.6899999999999
closer,closer,1023.11,1023.41
to,to,1023.41,1023.49
that,that,1023.49,1023.7
finish,finish,1023.7,1024.02
line,line,1024.02,1024.42
almost,almost,1026.24,1026.66
there,there,1026.66,1026.89
come,come,1026.89,1027.0400000000002
on,on,1027.04,1027.1599999999999
now,now,1027.16,1027.3300000000002
in,in,1027.33,1027.3999999999999
five,five,1027.48,1028.06
four,four,1028.54,1029.08
three,three,1029.72,1030.18
two,two,1030.92,1031.3300000000002
one,one,1031.81,1032.3899999999999
zero,zero,1032.9,1033.8300000000002
nice,nice,1034.05,1034.6
work,work,1034.62,1035.04
we,we,1035.04,1035.21
are,are,1035.21,1035.33
done,done,1035.51,1035.8799999999999
