hi,hi,7.32,7.550000000000001
there,there,788.429999,788.639999
your,your,788.639999,788.809999
be,be,788.82,788.98
fit,fit,788.98,789.2
trainer,trainer,789.2,789.6600000000001
it,it,790.039999,790.1999989999999
can,can,790.199999,790.2899990000001
be,be,790.289999,790.419999
hard,hard,790.42,790.6899999999999
to,to,790.690001,790.7600010000001
get,get,790.76,790.92
all,all,790.92,791.04
the,the,791.039999,791.119999
vitamins,vitamins,791.119999,791.619999
and,and,791.619999,791.739999
minerals,minerals,791.74,792.1800000000001
one,one,792.190001,792.3900010000001
needs,needs,792.389999,792.659999
from,from,792.67,792.86
food,food,792.859999,793.089999
alone,alone,793.09,793.52
I,i,793.8,793.91
take,,,
a,,,
befit,<unk>,794.4,794.55
multivitamin,multivitamin,794.58,795.4000000000001
which,which,795.46,795.71
not,not,795.71,795.89
only,only,795.89,796.08
keeps,keeps,796.08,796.33
me,me,796.33,796.49
healthy,healthy,796.49,796.82
and,and,796.82,796.98
strong,strong,796.98,797.4300000000001
but,but,797.46,797.64
also,also,797.64,797.88
boost,boost,797.88,798.12
my,my,798.12,798.23
metabolism,metabolism,798.23,798.9200000000001
I,i,799.31,799.43
love,love,799.43,799.66
getting,getting,799.66,799.89
all,all,799.89,800.02
the,the,800.02,800.1
nutritious,nutritious,800.099999,800.579999
benefits,benefits,800.58,801.13
in,in,801.17,801.36
one,one,801.36,801.58
pill,pill,801.58,801.87
you,you,801.87,803.69
