ORIGINAL_WORD,START_TIME,END_TIME
breathe,1260.839999,1261.149999
and,1262.2,1262.38
breathe,1262.38,1262.73
the,1263.76,1263.92
other,1263.92,1264.12
side,1264.12,1264.56
the,1265.46,1265.6
other,1265.6,1265.81
side,1265.81,1266.14
come,1271.7299999999998,1271.9599999999998
on,1272.28,1272.4
left,1273.63,1273.84
foot,1273.84,1274.0099999999998
planted,1274.0099999999998,1274.1
three,1275.099999,1275.649999
two,1276.77,1277.09
and,1278.119999,1278.409999
one,1278.42,1278.67
let's,1278.68,1278.87
go,1278.87,1279.02
the,1279.9,1280.0300000000002
active,1280.03,1280.34
recoveries,1280.34,1280.35
are,1281.84,1281.86
making,1281.86,1282.34
this,1282.34,1282.85
level,1283.3,1283.57
4,1283.57,1283.6799999999998
work,1284.0399999999995,1284.4199999999998
out,1284.4199999999998,1284.81
the,1285.52,1285.7
official,1285.7,1286.25
rating,1286.25,1286.78
is,1287.26,1287.47
3,1288.03,1288.04
I'm,1288.7,1288.81
going,1288.809999,1288.899999
to,1288.9,1288.95
tell,1288.95,1289.12
you,1289.12,1289.28
now,1289.28,1289.63
that's,1290.099999,1290.449999
the,1290.45,1290.56
trick,1290.559999,1290.879999
into,1291.07,1291.11
you,1291.11,1291.13
pressing,1291.13,1291.65
play,1291.69,1291.97
I'll,1292.54,1292.67
be,1292.67,1292.8200000000002
honest,1292.82,1292.95
I,1292.95,1292.96
kind,1296.16,1296.2
of,1296.2,1296.22
make,1296.38,1296.41
up,1296.41,1296.51
a,,
little,,
bit,,
of,,
a,,
lie,,
to,1297.04,1297.06
getting,1297.07,1297.33
you,1297.33,1297.47
in,1297.47,1297.83
come,1298.59,1298.88
on,1298.88,1299.0
come,1299.88,1300.1699999999998
on,1300.1699999999998,1300.33
it's,1303.09,1303.26
gotta,,
be,1304.889999,1305.109999
then,1305.11,1305.4
you've,1306.23,1306.3
got,1306.3,1306.41
to,1306.41,1306.47
find,1306.469999,1306.8199989999998
it,1306.82,1306.9199999999998
from,1306.92,1307.09
somewhere,1307.09,1307.59
this,1308.33,1308.54
is,1308.54,1308.77
no,1308.77,1309.04
longer,1309.059999,1309.429999
physical,1309.429999,1309.989999
understand,1309.99,1310.63
that,1310.63,1310.87
your,1311.07,1311.29
body,1311.32,1311.57
wants,1311.57,1311.9
to,1311.9,1312.0300000000002
give,1312.029999,1312.229999
up,1312.23,1312.58
it,1313.299999,1313.389999
wants,1313.4,1313.84
to,1313.85,1313.99
stop,1313.99,1314.5
only,1315.09,1315.55
the,1315.57,1315.6799999999998
mind,1315.68,1316.3100000000002
can,1316.77,1317.03
win,1317.03,1317.45
at,1317.8,1317.93
this,1317.94,1318.25
point,1318.25,1318.58
3,1318.59,1318.6
2,1318.61,1319.1899999999998
1,1322.9,1322.91
oh,1322.92,1323.34
big,1324.0300000000002,1324.0600000000002
breathes,1324.0600000000002,1324.11
Wade,1324.11,1324.14
big,1326.17,1326.3000000000002
breaths,1326.3,1326.59
big,1326.929999,1327.089999
breathes,1328.629999,1328.909999
I'm,1329.46,1329.6
feeling,1329.599999,1329.939999
it,1329.94,1330.04
with,,
you,1330.209999,1330.3099989999998
buddy,1330.309999,1330.549999
I'm,1331.139999,1331.259999
feeling,1331.26,1331.59
the,1331.59,1331.6899999999998
pain,1331.6899999999998,1332.09
we're,1334.4999999999998,1334.7099999999998
all,1334.7099999999998,1334.89
there,1334.89,1334.9899999999998
it's,1336.68,1336.95
good,1336.95,1337.2
pain,1337.2,1337.49
I'm,1337.49,1337.6
glad,1337.6,1337.85
you,1337.85,1337.99
think,1338.02,1338.21
that,1338.21,1338.38
Wade,1338.38,1338.7
I'm,1339.04,1339.19
not,1339.19,1339.3300000000002
so,1339.33,1339.4
sure,1339.4,1339.67
right,1339.67,1339.89
now,1339.89,1340.1
three,1340.099999,1340.539999
two,1341.16,1341.5700000000002
one,1342.05,1342.38
here,1342.38,1342.5100000000002
we,1342.51,1342.63
go,1342.9399999999998,1342.9599999999998
hamstring,1343.77,1344.2
punches,1344.2,1344.75
and,,
I,1345.24,1345.29
almost,1345.29,1345.48
lost,1345.53,1345.79
my,1345.79,1345.91
bearings,1345.91,1346.49
nice,1347.25,1347.54
and,1347.54,1347.67
strong,1347.67,1347.95
core,1348.529999,1348.809999
tight,1348.84,1349.37
we're,1351.51,1351.55
actually,1351.55,1351.94
switching,1351.94,1352.61
out,1352.61,1352.9
the,1353.41,1353.5600000000002
last,1353.56,1354.0
exercise,1354.0,1354.93
which,1355.4,1355.5600000000002
was,1355.56,1355.69
obliques,1355.69,1356.7
before,1356.76,1357.38
because,1357.65,1357.8000000000002
I,1357.8,1357.85
want,1357.85,1358.0
to,1358.0,1358.06
keep,1358.059999,1358.309999
the,1358.309999,1358.419999
energy,1358.42,1358.77
high,1358.77,1359.19
and,1359.63,1359.7700000000002
I've,1359.77,1359.88
got,1359.88,1360.0100000000002
a,1360.01,1360.11
little,1360.11,1360.4399999999998
treat,1360.44,1360.85
for,1360.86,1361.14
you,1361.139999,1361.359999
it's,1361.969999,1362.119999
called,1362.12,1362.33
run,1362.33,1362.75
punch,1363.259999,1363.879999
star,1364.09,1364.77
it's,1365.38,1365.5300000000002
20,1365.559999,1366.169999
seconds,1366.199999,1366.919999
of,1367.27,1367.47
each,1367.469999,1367.679999
of,1367.68,1367.8300000000002
them,1367.83,1368.28
back,1368.74,1369.31
to,1369.59,1369.78
back,1370.15,1370.3100000000002
so,1370.72,1370.86
20,1370.86,1371.1799999999998
seconds,1371.19,1371.55
of,1371.55,1371.68
marching,1371.68,1372.3100000000002
fast,1373.03,1373.73
or,1373.82,1374.06
running,1374.06,1374.51
20,1375.04,1375.54
seconds,,
of,,
punches,1375.6,1376.1899999999998
and,1376.71,1376.79
20,1376.79,1377.13
seconds,1377.139999,1377.799999
and,1379.359999,1379.599999
ease,1379.599999,1380.039999
and,,
20,1380.94,1381.28
seconds,1381.29,1381.76
keep,1381.759999,1381.989999
your,1382.0,1382.13
bodies,1382.13,1382.5200000000002
moving,1382.52,1382.77
and,1383.63,1383.7700000000002
20,1383.77,1384.27
seconds,1384.299999,1384.9399990000002
of,1385.48,1385.65
your,1385.65,1385.87
choice,1385.869999,1386.179999
of,1386.18,1386.3300000000002
stars,1386.33,1386.79
Angie's,1387.82,1387.83
going,1387.85,1388.1
high,1388.1,1388.32
impact,1388.32,1388.97
me,1389.43,1389.59
and,1389.59,1389.6899999999998
Wade,1389.69,1389.94
we're,1389.94,1390.0700000000002
going,1390.07,1390.37
low,1390.37,1390.62
fast,1391.56,1392.01
march,1392.01,1392.43
or,1392.43,1392.59
run,1392.59,1392.9
power,1393.5,1393.85
punches,1393.85,1394.54
and,1394.59,1394.8
stars,1394.82,1395.54
in,1396.4,1396.59
three,1396.61,1397.01
60,1397.04,1397.33
seconds,1397.38,1397.87
two,1397.87,1398.33
and,1399.45,1399.68
one,1399.679999,1399.919999
here,1399.92,1400.03
we,1400.03,1400.14
go,1400.9599999999998,1400.9799999999998
fast,1400.9799999999998,1401.03
as,,
you,1401.2,1401.39
can,1401.389999,1401.679999
now,1401.69,1401.99
core,1402.41,1402.68
strong,1402.68,1403.14
let's,1404.66,1404.9
push,1404.92,1405.37
come,1405.81,1406.07
on,1406.07,1406.1899999999998
come,1406.89,1407.12
on,1407.12,1407.2199999999998
Angie,1407.22,1407.72
come,1408.84,1409.04
on,1409.04,1409.23
she's,1410.2,1410.36
putting,1410.36,1410.63
some,1410.63,1410.8100000000002
punches,1410.81,1411.29
in,1411.29,1411.53
I,1411.88,1412.0800000000002
love,1412.08,1412.4
that,1412.4,1412.65
spirit,1412.66,1413.24
look,1413.53,1414.09
at,1414.38,1414.69
that,1415.13,1415.5
three,1416.099999,1416.589999
come,1417.099999,1417.319999
on,1417.32,1417.4
two,1418.059999,1418.499999
and,1419.849999,1420.209999
one,1420.209999,1420.609999
and,1420.879999,1421.009999
we're,1421.009999,1421.119999
straight,1421.119999,1421.229999
in,1421.4,1421.74
punches,1422.02,1422.55
let's,1422.55,1422.76
go,1422.76,1423.14
20,1423.56,1423.85
seconds,1423.86,1424.1799999999998
of,1424.18,1424.27
punches,1424.27,1424.94
power,1425.26,1425.72
power,1426.27,1426.69
come,1427.05,1427.23
on,,
Wade,,
all,1427.96,1428.11
the,,
way,1428.19,1428.38
now,1428.38,1428.5300000000002
bud,1428.53,1428.76
all,1429.27,1429.43
the,1429.43,1429.53
way,1429.53,1429.86
all,1432.98,1433.0
the,,
way,,
all,,
the,,
way,1433.02,1433.05
out,1433.05,1433.25
Angie,1434.16,1434.2
all,1434.2,1434.22
the,1434.22,1434.24
way,1434.24,1434.44
out,,
come,,
on,,
come,,
on,,
Wade,,
focusing,,
focus,1435.0,1435.24
it,1435.24,1435.3
three,1436.299999,1436.669999
two,1437.4,1437.77
and,1438.58,1438.88
one,1438.879999,1439.269999
and,1439.98,1440.2
stars,1440.199999,1440.649999
let's,1440.69,1440.89
go,1440.89,1441.15
20,1443.24,1443.54
seconds,1443.55,1443.95
of,1443.95,1444.0800000000002
stars,1444.08,1444.6699999999998
ahh,1445.82,1446.16
we,1447.72,1447.85
can,1447.85,1448.02
see,1448.02,1448.2
the,1448.2,1448.31
finish,1448.309999,1448.6999990000002
line,1448.7,1449.13
like,1451.509999,1451.799999
thoroughbred,1451.82,1452.49
horses,1452.49,1453.24
we,1453.5,1453.67
are,1453.67,1453.84
running,1453.84,1454.29
to,1454.29,1454.53
it,1454.53,1454.77
that's,1455.429999,1455.659999
how,1455.66,1455.84
we,1455.839999,1456.019999
feel,,
that's,1456.41,1456.71
who,1456.709999,1456.879999
we,1456.9,1457.13
are,1457.129999,1457.489999
three,1457.84,1458.4399999999998
two,1459.09,1459.62
and,1460.57,1460.79
one,1460.79,1461.14
and,1462.05,1462.2
March,1462.2,1462.76
oh,1463.53,1463.81
I'm,1464.89,1465.0600000000002
really,1465.06,1465.25
sorry,1465.25,1465.48
about,1465.48,1465.69
this,1465.69,1465.84
guy's,1465.84,1466.1999999999998
we're,1466.809999,1466.929999
doing,1466.929999,1467.119999
it,1467.12,1467.2099999999998
again,1467.22,1467.6
but,1471.509999,1471.6399990000002
I'm,1471.639999,1471.799999
changing,1471.799999,1472.299999
the,1472.33,1472.46
order,1472.46,1472.94
we're,1473.25,1473.39
gonna,1473.389999,1473.559999
go,1473.57,1473.74
runs,1473.75,1474.35
stars,1474.440001,1475.370001
and,1475.879999,1476.049999
then,1476.049999,1476.1799990000002
I,1476.18,1476.26
want,1476.289999,1476.489999
to,1476.49,1476.6
see,1476.61,1476.83
punches,1476.85,1477.4
like,1477.4,1477.69
Bruce,1477.69,1478.21
Muhammad,1478.5,1479.02
Ali,1479.1,1479.7099999999998
three,1480.37,1480.88
two,1481.68,1481.94
one,1482.68,1483.1
start,1483.58,1483.9299999999998
with,1483.93,1484.05
a,1484.05,1484.1
run,1484.099999,1484.399999
the,1484.83,1484.85
last,1484.86,1485.11
60,1485.11,1485.4799999999998
seconds,1485.49,1485.9
today,1485.9,1486.36
into,1486.75,1487.12
the,1487.12,1487.25
star,1487.259999,1487.759999
and,1488.3,1488.47
then,1488.469999,1488.649999
punch,1488.679999,1489.319999
like,1489.7,1490.09
you,1490.09,1490.29
mean,1490.309999,1490.639999
it,1490.639999,1490.789999
come,1491.5,1491.75
on,1491.75,1492.02
come,1493.459999,1493.759999
on,1493.8599989999998,1493.969999
let's,1498.489999,1498.719999
work,1498.719999,1499.189999
three,1499.669999,1500.1099989999998
two,1501.1099989999998,1501.5999989999998
one,1502.6899979999998,1503.159998
stars,1503.4399979999998,1503.569998
let's,1503.99,1504.2
go,1504.2,1504.61
stay,1509.099999,1509.389999
with,1509.389999,1509.559999
it,1509.559999,1509.719999
desire,1510.279999,1510.849999
drive,1511.309999,1512.009999
come,1512.539999,1512.779999
on,1512.779999,1512.899999
let's,1512.9,1513.09
push,1513.12,1513.65
let's,1514.02,1514.26
work,1514.27,1514.84
let's,1515.35,1515.61
dig,1515.61,1515.9799999999998
first,1519.2899999999995,1519.5999999999997
workout,1519.5999999999997,1519.9299999999998
almost,1520.099999,1520.529999
done,1520.53,1520.89
three,1520.929999,1521.419999
two,1522.059999,1522.499999
one,1523.2,1523.68
and,1523.98,1524.25
punch,1524.25,1524.82
come,1525.549999,1525.739999
on,1525.74,1525.84
I,1526.38,1526.46
want,1526.46,1526.63
to,1526.63,1526.71
see,1526.719999,1526.889999
the,1526.889999,1527.039999
very,1527.08,1527.38
most,1527.38,1527.63
powerful,1527.639999,1528.159999
punches,1528.16,1528.67
you've,1528.67,1528.79
got,1528.789999,1528.979999
that's,,
it,1529.469999,1529.5699989999998
Wade,1529.58,1529.8
come,1529.799999,1529.969999
on,1529.969999,1530.039999
come,1530.33,1530.64
on,1530.8,1530.82
show,1530.85,1531.07
us,1531.07,1531.15
how,1531.15,1531.2800000000002
it's,1531.289999,1531.409999
done,1531.41,1531.66
everybody's,1531.93,1532.45
there,1532.45,1532.73
everybody's,1533.0,1533.53
with,1533.53,1533.74
us,1533.74,1533.99
fight,1534.26,1534.55
push,1535.01,1535.54
work,1535.69,1536.13
come,1536.22,1536.43
on,1536.43,1536.53
Angie,1536.53,1537.01
look,1537.3,1537.49
at,1537.49,1537.61
the,1537.61,1537.6999999999998
speed,1537.7,1538.32
ha,1538.59,1538.85
work,1539.309999,1539.639999
through,1539.67,1539.91
now,1539.92,1540.14
come,1540.17,1540.36
on,1540.36,1540.59
drive,1540.92,1541.59
desire,1541.98,1542.63
push,1543.049999,1543.559999
dig,1543.82,1544.24
three,1544.52,1544.99
come,1545.29,1545.59
on,1545.589999,1545.819999
two,1545.929999,1546.339999
one,1547.329999,1547.759999
come,1550.26,1550.48
on,1550.48,1550.87
great,1553.61,1553.91
job,1553.91,1554.18
Angie,1554.18,1554.75
great,1555.1,1555.41
job,1555.41,1555.87
come,1560.27,1560.5
here,1561.18,1561.21
first,1561.49,1561.87
ever,1561.87,1562.1799999999998
buddies,1562.559999,1562.849999
project,1562.87,1563.2199999999998
work,1563.219999,1563.5499989999998
out,1563.549999,1563.759999
how,1563.79,1564.14
well,1564.139999,1564.769999
did,1565.02,1565.23
these,1565.23,1565.45
guys,1565.449999,1565.749999
do,1565.75,1566.12
it,1566.59,1566.6899999999998
is,1566.699999,1566.889999
like,1566.89,1567.14
we've,1567.14,1567.2900000000002
all,1567.29,1567.38
been,1567.38,1567.5800000000002
in,1567.58,1567.6799999999998
the,1567.68,1567.77
shower,1567.77,1568.28
right,1568.51,1568.83
yeah,1568.83,1568.99
let's,1569.47,1569.69
get,1569.69,1569.9
stretched,1569.9,1570.2900000000002
off,1570.29,1570.61
what,1571.0,1571.24
a,1571.24,1571.29
fantastic,1571.29,1572.29
effort,1572.29,1572.64
keep,1573.37,1573.63
marching,1573.64,1574.23
keep,1574.24,1574.47
moving,1574.48,1575.06
little,1576.61,1576.86
side,1576.86,1577.25
steps,1577.25,1577.69
now,1577.69,1578.16
that,1580.559999,1580.909999
is,1581.52,1581.67
what,1581.67,1581.87
I,1581.87,1581.9899999999998
call,1582.029999,1582.4099990000002
a,1583.690001,1583.820001
kick,1583.82,1584.11
off,1584.109999,1584.319999
workout,1584.32,1584.9299999999998
I,1585.59,1585.82
just,1585.83,1586.11
figured,1586.11,1586.62
if,1587.37,1587.4899999999998
you're,1587.49,1587.58
gonna,1587.58,1587.77
be,1587.78,1588.01
here,1588.01,1588.24
of,1588.24,1588.36
filming,1588.36,1588.84
we,1589.24,1589.4
might,1589.4,1589.61
as,1589.61,1589.6999999999998
well,1589.7,1589.8300000000002
go,1589.87,1590.04
in,1590.04,1590.1
at,,
the,,
deep,1590.31,1590.53
end,1590.58,1590.79
right,1590.79,1591.02
we,1591.58,1591.76
might,1591.76,1592.0
as,1592.02,1592.18
well,1592.179999,1592.469999
just,1592.47,1592.71
go,1592.71,1592.99
in,1592.99,1593.19
and,,
get,,
it,1593.8,1593.82
done,1593.82,1594.07
how,1594.07,1594.33
good,1594.36,1594.74
does,1595.42,1595.61
it,1595.61,1595.76
feel,1595.8,1596.05
now,1596.05,1596.3
how,1596.3,1596.48
good,1596.48,1596.65
do,1596.66,1596.75
you,1596.75,1596.98
feel,1596.98,1597.37
having,1597.889999,1598.119999
done,1598.12,1598.31
that,1598.309999,1598.499999
session,1598.5,1598.92
today,1598.92,1599.29
little,1600.309999,1600.519999
open,1600.52,1600.76
up,1600.76,1600.86
at,,
the,1600.9,1601.02
arms,1601.02,1601.43
we're,1602.83,1602.97
gonna,1602.98,1603.1
start,1603.13,1603.5200000000002
our,1603.52,1603.6
stretch,1603.63,1603.99
we'll,1603.99,1604.08
just,1604.08,1604.16
let,1604.16,1604.27
that,1604.27,1604.33
heart,1604.49,1604.85
rate,1604.85,1604.9199999999998
come,1605.09,1605.34
down,1605.34,1605.6699999999998
it,1606.15,1606.2800000000002
takes,1606.28,1606.58
a,1606.58,1606.62
little,1606.62,1606.85
while,1606.85,1607.31
and,1608.92,1609.18
stretch,1609.19,1609.64
out,1609.64,1609.91
right,1610.559999,1610.789999
leg,1610.79,1610.95
first,1610.95,1611.51
with,1611.84,1612.03
the,1612.03,1612.13
quad,1612.13,1612.5
core,1613.11,1613.4
tight,1613.4,1614.0
nice,1616.599999,1616.839999
deep,1616.839999,1617.099999
breaths,1622.939999,1623.099999
and,1625.259999,1625.379999
then,1625.769999,1625.869999
change,1625.869999,1626.209999
over,1626.209999,1626.239999
to,1626.41,1626.51
the,1626.51,1626.65
other,1626.65,1626.8300000000002
side,1626.83,1627.1699999999998
breathe,1635.96,1636.21
in,,
deep,,
I,1636.889999,1636.939999
am,1636.940001,1637.0500009999998
honestly,1637.049999,1637.399999
still,1637.4,1637.64
struggling,1637.639999,1638.009999
to,1638.02,1638.11
get,1638.109999,1638.269999
my,1638.27,1638.4
breath,1638.4,1638.62
back,1638.65,1638.85
that's,1639.82,1640.0
how,1640.0,1640.15
it's,1640.3000000000002,1640.3300000000002
feeling,1640.3300000000002,1640.72
like,1640.72,1640.8200000000002
a,1640.99,1641.0
nice,1641.0,1641.23
stretch,1641.24,1641.67
through,1641.67,1641.89
the,1641.89,1642.0
quads,1642.0,1642.5
low,1644.3,1644.64
impact,1644.64,1645.26
I'll,1645.35,1645.52
say,1645.52,1645.79
again,1645.82,1646.22
all,1646.69,1647.03
standing,1647.05,1647.91
that,1648.139999,1648.589999
was,1649.01,1649.6
a,1650.099999,1650.239999
body,1650.24,1650.73
changing,1650.73,1651.46
change,1651.46,1652.05
juice,1652.049999,1652.399999
filled,1652.45,1652.73
workout,1652.74,1653.02
core,1654.99,1655.28
strong,1655.279999,1655.799999
and,1657.5,1657.68
as,1657.68,1657.8200000000002
long,1657.85,1658.4199999999998
as,1658.48,1658.75
you're,1658.75,1658.95
here,1658.95,1659.26
stretching,1659.26,1659.8
with,1659.8,1660.0
us,1660.0,1660.42
whether,1660.52,1660.91
you,1660.91,1661.16
press,1661.17,1661.5600000000002
pause,1661.61,1662.02
20,1662.73,1662.91
times,1662.91,1663.3000000000002
whether,1663.34,1663.64
you,1663.64,1663.7900000000002
did,1663.79,1664.01
half,1664.15,1664.5500000000002
of,1664.55,1664.74
each,1664.74,1664.96
section,1664.96,1665.46
or,1665.73,1665.91
10,1665.99,1666.3
percent,1666.3,1666.7
of,1666.7,1666.82
each,1666.82,1667.03
section,1667.03,1667.39
it,1667.62,1667.8
doesn't,1667.809999,1668.219999
matter,1668.23,1668.79
because,1669.02,1669.19
you,1669.19,1669.31
can,1669.309999,1669.499999
come,1669.5,1669.74
back,1669.74,1669.98
tomorrow,1669.98,1670.58
and,1670.79,1671.0
do,1671.0,1671.18
a,1671.179999,1671.239999
little,1671.24,1671.46
bit,1671.46,1671.67
more,1671.67,1672.0600000000002
if,1672.43,1672.6
you,1672.6,1672.76
marched,1672.77,1673.51
through,1673.779999,1674.029999
the,1674.029999,1674.1599990000002
whole,1674.16,1674.41
session,1674.43,1675.0
that's,1675.35,1675.9
great,1675.9,1676.3300000000002
never,1676.72,1677.26
question,1677.26,1677.78
yourself,1677.78,1678.3
every,1678.47,1679.16
moment,1679.17,1679.64
that,1679.64,1679.67
you,1679.76,1680.03
move,1680.04,1680.42
your,1680.42,1680.61
body,1680.61,1681.08
is,1681.32,1681.49
a,1681.49,1681.6
step,1681.64,1682.23
towards,1682.5,1683.24
the,1683.5,1683.7
outcome,1683.74,1684.37
that,1684.599999,1684.779999
you,1684.78,1684.96
want,1684.96,1685.49
it's,1686.09,1686.35
not,1686.37,1686.6699999999998
gonna,1686.679999,1686.979999
be,1687.0,1687.25
dramatic,1687.259999,1688.009999
change,1688.309999,1688.9399990000002
comes,1688.96,1689.57
because,1689.799999,1690.069999
of,1690.07,1690.1899999999998
consistent,1690.26,1691.24
decisions,1691.41,1692.21
and,1692.209999,1692.3099989999998
the,1692.34,1692.47
day,1692.47,1692.74
is,1692.74,1692.87
a,1692.87,1692.9699999999998
workout,1692.97,1693.62
but,,
done,1694.36,1694.8
however,1695.53,1696.16
you,1696.16,1696.4
did,1696.4,1696.67
with,1696.67,1696.84
it,1696.84,1697.04
it,,
is,,
done,1697.59,1697.88
it,1697.88,1697.95
is,1698.02,1698.19
the,1698.19,1698.31
win,1698.32,1698.7
and,1698.94,1699.12
nobody,1699.12,1699.63
can,1699.63,1699.7800000000002
take,1699.82,1700.02
that,1700.02,1700.16
away,1700.16,1700.47
from,1700.48,1700.65
you,1700.65,1700.74
now,1700.77,1701.06
it's,1701.42,1701.65
a,1701.65,1701.75
win,1701.75,1702.17
we've,1702.219999,1702.479999
won,1702.5,1702.88
it's,1703.17,1703.43
over,1703.429999,1703.789999
